date,values,variable,senario,metric
2039-09-19,36.66631467403443,TSA_U,cntl,vhds
2039-09-29,33.01992134577167,TSA_U,cntl,vhds
2035-05-30,33.028511023009045,TSA_R,cntl,vhds
2035-05-31,33.025312552515224,TSA_R,cntl,vhds
2035-06-09,33.03235420139629,TSA_R,cntl,vhds
2035-06-15,33.07023184657443,TSA_R,cntl,vhds
2035-06-18,33.25850283470889,TSA_R,cntl,vhds
2035-06-19,33.45693522690675,TSA_R,cntl,vhds
2035-06-20,33.40471177465291,TSA_R,cntl,vhds
2035-06-21,33.39876911744837,TSA_R,cntl,vhds
2035-06-22,33.15244086895671,TSA_R,cntl,vhds
2035-06-23,33.284689252162266,TSA_R,cntl,vhds
2035-06-24,33.36471605409412,TSA_R,cntl,vhds
2035-06-25,34.09253263178905,TSA_R,cntl,vhds
2035-06-26,33.46816004103897,TSA_R,cntl,vhds
2035-06-29,33.06180053595709,TSA_R,cntl,vhds
2035-06-30,33.55771343510672,TSA_R,cntl,vhds
2035-07-04,33.195244424654895,TSA_R,cntl,vhds
2035-07-05,34.50378222167136,TSA_R,cntl,vhds
2035-07-06,34.20435833342185,TSA_R,cntl,vhds
2035-07-07,33.0445108364325,TSA_R,cntl,vhds
2035-07-08,33.21330679776034,TSA_R,cntl,vhds
2035-07-09,33.56762745251581,TSA_R,cntl,vhds
2035-07-10,33.43244036962438,TSA_R,cntl,vhds
2035-07-11,33.70794696468333,TSA_R,cntl,vhds
2035-07-12,33.70683526218081,TSA_R,cntl,vhds
2035-07-13,36.13378587217483,TSA_R,cntl,vhds
2035-07-14,33.686842989455464,TSA_R,cntl,vhds
2035-07-15,33.85788832274718,TSA_R,cntl,vhds
2035-07-25,33.0566669911592,TSA_R,cntl,vhds
2035-07-27,33.01083262818579,TSA_R,cntl,vhds
2035-07-28,33.257706869010256,TSA_R,cntl,vhds
2035-07-30,33.86486077300393,TSA_R,cntl,vhds
2035-07-31,33.66948151017686,TSA_R,cntl,vhds
2035-08-02,33.294579834911794,TSA_R,cntl,vhds
2035-08-03,33.717679698799,TSA_R,cntl,vhds
2035-08-04,33.31454971427833,TSA_R,cntl,vhds
2035-08-05,33.21825321132996,TSA_R,cntl,vhds
2035-08-10,33.43100466977295,TSA_R,cntl,vhds
2035-08-11,33.700052680273764,TSA_R,cntl,vhds
2035-08-12,33.999509011250304,TSA_R,cntl,vhds
2035-08-13,34.18186173127026,TSA_R,cntl,vhds
2035-08-14,34.694445476420725,TSA_R,cntl,vhds
2035-08-15,35.52492557896177,TSA_R,cntl,vhds
2035-08-16,35.29411101238798,TSA_R,cntl,vhds
2035-08-17,33.015315327268105,TSA_R,cntl,vhds
2035-10-02,33.20586248177734,TSA_R,cntl,vhds
2035-10-05,33.23140391721518,TSA_R,cntl,vhds
2036-05-29,33.23638614364743,TSA_R,cntl,vhds
2036-05-30,33.4572710730504,TSA_R,cntl,vhds
2036-05-31,33.10786600277295,TSA_R,cntl,vhds
2036-06-02,33.649512656028364,TSA_R,cntl,vhds
2036-06-03,33.636559325713264,TSA_R,cntl,vhds
2036-06-04,33.42186246873163,TSA_R,cntl,vhds
2036-06-05,33.03550296608805,TSA_R,cntl,vhds
2036-06-10,33.94999431123882,TSA_R,cntl,vhds
2036-07-06,33.08192206209255,TSA_R,cntl,vhds
2036-07-07,33.24944058084717,TSA_R,cntl,vhds
2036-07-08,33.20547506462882,TSA_R,cntl,vhds
2036-07-09,33.051181107251075,TSA_R,cntl,vhds
2036-07-10,33.00167042106275,TSA_R,cntl,vhds
2036-07-11,33.41635829468143,TSA_R,cntl,vhds
2036-07-17,33.50226847382131,TSA_R,cntl,vhds
2036-07-18,33.80387798593377,TSA_R,cntl,vhds
2036-07-19,34.02165303287737,TSA_R,cntl,vhds
2036-07-21,33.01265860233175,TSA_R,cntl,vhds
2036-07-22,33.4380073822764,TSA_R,cntl,vhds
2036-07-23,33.42629556833379,TSA_R,cntl,vhds
2036-07-24,33.718903292069896,TSA_R,cntl,vhds
2036-07-25,33.63989512034512,TSA_R,cntl,vhds
2036-07-28,33.29080848544474,TSA_R,cntl,vhds
2036-08-08,33.38335968536309,TSA_R,cntl,vhds
2036-08-10,33.78926868711654,TSA_R,cntl,vhds
2036-08-11,34.82897174826499,TSA_R,cntl,vhds
2036-08-12,36.13156730691892,TSA_R,cntl,vhds
2036-08-13,36.36705313695402,TSA_R,cntl,vhds
2036-08-14,36.058478360717366,TSA_R,cntl,vhds
2036-08-15,35.201893820987536,TSA_R,cntl,vhds
2036-08-16,34.90195582300154,TSA_R,cntl,vhds
2036-08-17,34.03314616156292,TSA_R,cntl,vhds
2036-08-18,33.836198927833,TSA_R,cntl,vhds
2036-08-19,34.712952591461814,TSA_R,cntl,vhds
2036-08-20,34.426905161638096,TSA_R,cntl,vhds
2036-08-21,34.72427952386701,TSA_R,cntl,vhds
2036-08-22,34.93878763073548,TSA_R,cntl,vhds
2036-08-23,33.980361829725034,TSA_R,cntl,vhds
2036-08-24,35.66681905913676,TSA_R,cntl,vhds
2036-08-26,33.09505869147236,TSA_R,cntl,vhds
2036-08-27,33.33396490726137,TSA_R,cntl,vhds
2036-08-28,33.67725915689242,TSA_R,cntl,vhds
2036-08-29,33.83229666980324,TSA_R,cntl,vhds
2036-08-30,33.461488863299685,TSA_R,cntl,vhds
2036-08-31,33.01355187589489,TSA_R,cntl,vhds
2036-09-01,33.871089973806534,TSA_R,cntl,vhds
2036-09-02,34.19770399451906,TSA_R,cntl,vhds
2036-09-03,34.344905694086314,TSA_R,cntl,vhds
2036-09-04,34.018046087444624,TSA_R,cntl,vhds
2036-09-05,33.52818158026398,TSA_R,cntl,vhds
2036-09-07,33.709577182965944,TSA_R,cntl,vhds
2036-09-08,33.89366401095681,TSA_R,cntl,vhds
2037-06-20,33.75264945414904,TSA_R,cntl,vhds
2037-06-30,33.212901143874745,TSA_R,cntl,vhds
2037-07-01,33.079214345998075,TSA_R,cntl,vhds
2037-07-05,33.66661866012091,TSA_R,cntl,vhds
2037-07-13,33.05243828528367,TSA_R,cntl,vhds
2037-07-17,33.43138112874055,TSA_R,cntl,vhds
2037-07-18,33.209614795382144,TSA_R,cntl,vhds
2037-07-19,33.47969992313448,TSA_R,cntl,vhds
2037-07-20,33.352758678547566,TSA_R,cntl,vhds
2037-07-21,33.0409408542372,TSA_R,cntl,vhds
2037-07-22,33.2769549505873,TSA_R,cntl,vhds
2037-07-23,33.91629825084163,TSA_R,cntl,vhds
2037-07-24,33.717406594484835,TSA_R,cntl,vhds
2037-07-25,33.417631310188646,TSA_R,cntl,vhds
2037-07-26,33.00518269245115,TSA_R,cntl,vhds
2037-07-27,33.60534522327522,TSA_R,cntl,vhds
2037-07-28,33.57023529415073,TSA_R,cntl,vhds
2037-07-29,34.10096175327055,TSA_R,cntl,vhds
2037-07-30,34.45532201523426,TSA_R,cntl,vhds
2037-07-31,33.551610868402584,TSA_R,cntl,vhds
2037-08-01,33.36543641404232,TSA_R,cntl,vhds
2037-08-02,33.77269712299655,TSA_R,cntl,vhds
2037-08-03,33.6755390171679,TSA_R,cntl,vhds
2037-08-04,33.83277067195431,TSA_R,cntl,vhds
2037-08-05,33.809595697546285,TSA_R,cntl,vhds
2037-08-06,34.20423806839191,TSA_R,cntl,vhds
2037-08-07,33.90092708920726,TSA_R,cntl,vhds
2037-08-08,33.43066416299041,TSA_R,cntl,vhds
2037-08-09,33.35630282880254,TSA_R,cntl,vhds
2037-08-10,34.06493759556638,TSA_R,cntl,vhds
2037-08-11,33.37622448037118,TSA_R,cntl,vhds
2037-08-12,33.377599523888605,TSA_R,cntl,vhds
2037-08-13,33.48903559576419,TSA_R,cntl,vhds
2037-08-14,33.37278904702502,TSA_R,cntl,vhds
2037-08-15,33.20736560138376,TSA_R,cntl,vhds
2037-08-16,33.54683587935769,TSA_R,cntl,vhds
2037-08-17,33.34174392024306,TSA_R,cntl,vhds
2037-08-18,33.890934632128314,TSA_R,cntl,vhds
2037-08-19,33.09241846180448,TSA_R,cntl,vhds
2037-08-25,34.368335014184964,TSA_R,cntl,vhds
2037-08-28,33.109311993771826,TSA_R,cntl,vhds
2037-09-04,33.00903457509658,TSA_R,cntl,vhds
2037-09-05,33.36985396491392,TSA_R,cntl,vhds
2037-09-06,34.37941901198061,TSA_R,cntl,vhds
2037-09-10,33.702885929893206,TSA_R,cntl,vhds
2037-09-12,33.56867457079642,TSA_R,cntl,vhds
2037-09-14,33.24188570258448,TSA_R,cntl,vhds
2038-06-24,33.44206873022902,TSA_R,cntl,vhds
2038-06-25,33.375862372719176,TSA_R,cntl,vhds
2038-06-26,33.38041528915649,TSA_R,cntl,vhds
2038-06-27,33.0050566576866,TSA_R,cntl,vhds
2038-06-28,33.13079123168592,TSA_R,cntl,vhds
2038-06-30,33.2120317793366,TSA_R,cntl,vhds
2038-07-01,33.180105217620934,TSA_R,cntl,vhds
2038-07-02,33.04314713030693,TSA_R,cntl,vhds
2038-07-03,33.84726521885477,TSA_R,cntl,vhds
2038-07-04,33.75738256532868,TSA_R,cntl,vhds
2038-07-05,33.1538019053101,TSA_R,cntl,vhds
2038-07-08,33.257795357838994,TSA_R,cntl,vhds
2038-07-09,33.23521260358304,TSA_R,cntl,vhds
2038-07-10,33.2170385487534,TSA_R,cntl,vhds
2038-07-11,33.36705036936284,TSA_R,cntl,vhds
2038-07-12,33.10073419634939,TSA_R,cntl,vhds
2038-07-15,33.5420904610046,TSA_R,cntl,vhds
2038-07-16,34.56968858495966,TSA_R,cntl,vhds
2038-07-17,34.303940941089834,TSA_R,cntl,vhds
2038-07-19,33.907405610709446,TSA_R,cntl,vhds
2038-07-20,33.97282140984736,TSA_R,cntl,vhds
2038-07-22,33.25852504024405,TSA_R,cntl,vhds
2038-07-26,33.38563081975426,TSA_R,cntl,vhds
2038-07-27,33.66057555884412,TSA_R,cntl,vhds
2038-07-28,33.69192686800187,TSA_R,cntl,vhds
2038-07-30,33.72122248241644,TSA_R,cntl,vhds
2038-07-31,34.05649823874017,TSA_R,cntl,vhds
2038-08-01,34.774135752097095,TSA_R,cntl,vhds
2038-08-02,34.58430423987941,TSA_R,cntl,vhds
2038-08-03,34.59445623999018,TSA_R,cntl,vhds
2038-08-04,34.449497580873604,TSA_R,cntl,vhds
2038-08-05,34.64616274299753,TSA_R,cntl,vhds
2038-08-06,33.69963566359809,TSA_R,cntl,vhds
2038-08-07,34.1422015499311,TSA_R,cntl,vhds
2038-08-08,34.53867068646031,TSA_R,cntl,vhds
2038-08-09,34.2100086342475,TSA_R,cntl,vhds
2038-08-10,34.73828912058745,TSA_R,cntl,vhds
2038-08-11,35.56619427726395,TSA_R,cntl,vhds
2038-08-12,35.8023782841732,TSA_R,cntl,vhds
2038-08-13,35.06817796068316,TSA_R,cntl,vhds
2038-08-14,34.97837775241221,TSA_R,cntl,vhds
2038-08-16,37.4181087447716,TSA_R,cntl,vhds
2038-08-17,37.59625738813153,TSA_R,cntl,vhds
2038-08-18,35.787310952674154,TSA_R,cntl,vhds
2038-08-19,34.63894213605186,TSA_R,cntl,vhds
2038-08-20,34.610778107509056,TSA_R,cntl,vhds
2038-08-21,34.04090586827834,TSA_R,cntl,vhds
2038-08-22,34.01727115967488,TSA_R,cntl,vhds
2038-08-24,35.14478339506809,TSA_R,cntl,vhds
2038-08-25,36.03803052027553,TSA_R,cntl,vhds
2038-08-26,35.147495087464094,TSA_R,cntl,vhds
2038-08-28,34.28361854898094,TSA_R,cntl,vhds
2038-08-29,33.69630798334317,TSA_R,cntl,vhds
2038-08-30,34.45681541515792,TSA_R,cntl,vhds
2038-08-31,34.48615236586083,TSA_R,cntl,vhds
2038-09-02,33.72323522230573,TSA_R,cntl,vhds
2038-09-08,33.04993777934555,TSA_R,cntl,vhds
2038-10-02,33.71813332391289,TSA_R,cntl,vhds
2038-10-03,34.44816385445569,TSA_R,cntl,vhds
2038-10-04,34.339543826108944,TSA_R,cntl,vhds
2038-10-13,33.120767871109386,TSA_R,cntl,vhds
2039-05-15,33.12539639069353,TSA_R,cntl,vhds
2039-05-16,33.28892418928987,TSA_R,cntl,vhds
2039-06-06,35.1470407135135,TSA_R,cntl,vhds
2039-06-09,33.004686226845465,TSA_R,cntl,vhds
2039-06-18,33.02913375988774,TSA_R,cntl,vhds
2039-06-22,33.33713756830415,TSA_R,cntl,vhds
2039-06-23,33.10770059702048,TSA_R,cntl,vhds
2039-06-30,33.34476663688183,TSA_R,cntl,vhds
2039-07-01,33.38697006978547,TSA_R,cntl,vhds
2039-07-02,33.62510742538955,TSA_R,cntl,vhds
2039-07-03,33.3834088089219,TSA_R,cntl,vhds
2039-07-04,33.7802540106698,TSA_R,cntl,vhds
2039-07-05,34.13918322739327,TSA_R,cntl,vhds
2039-07-06,35.46261285057085,TSA_R,cntl,vhds
2039-07-07,34.44874357147111,TSA_R,cntl,vhds
2039-07-11,33.2925010020124,TSA_R,cntl,vhds
2039-07-12,33.4760226756926,TSA_R,cntl,vhds
2039-07-14,33.56936712597954,TSA_R,cntl,vhds
2039-07-15,34.01354785555926,TSA_R,cntl,vhds
2039-07-16,33.7913253811603,TSA_R,cntl,vhds
2039-07-17,33.84381488634066,TSA_R,cntl,vhds
2039-07-18,33.7004192797456,TSA_R,cntl,vhds
2039-07-19,33.165402434674235,TSA_R,cntl,vhds
2039-07-20,33.4995652422873,TSA_R,cntl,vhds
2039-07-21,34.612731500558226,TSA_R,cntl,vhds
2039-07-25,33.15927130430777,TSA_R,cntl,vhds
2039-08-04,33.37576258723512,TSA_R,cntl,vhds
2039-08-05,33.49885053191924,TSA_R,cntl,vhds
2039-08-06,33.66083188204429,TSA_R,cntl,vhds
2039-08-07,34.03087245322915,TSA_R,cntl,vhds
2039-08-08,34.443728117698335,TSA_R,cntl,vhds
2039-08-09,33.51698862488813,TSA_R,cntl,vhds
2039-08-11,33.043614089012934,TSA_R,cntl,vhds
2039-08-12,33.885988520431106,TSA_R,cntl,vhds
2039-08-13,34.32021003976426,TSA_R,cntl,vhds
2039-08-14,34.45667083890589,TSA_R,cntl,vhds
2039-08-15,34.733412221247484,TSA_R,cntl,vhds
2039-08-16,34.409573356738875,TSA_R,cntl,vhds
2039-08-17,35.24634850869856,TSA_R,cntl,vhds
2039-08-18,34.869502655305325,TSA_R,cntl,vhds
2039-08-19,34.238969789599395,TSA_R,cntl,vhds
2039-08-20,34.40797537517736,TSA_R,cntl,vhds
2039-08-21,33.74705024450436,TSA_R,cntl,vhds
2039-08-22,33.32041824279646,TSA_R,cntl,vhds
2039-08-24,33.7731102254312,TSA_R,cntl,vhds
2039-08-25,34.23955393169853,TSA_R,cntl,vhds
2039-08-26,34.37776346955405,TSA_R,cntl,vhds
2039-08-27,35.196583030234045,TSA_R,cntl,vhds
2039-08-28,34.26690386318872,TSA_R,cntl,vhds
2039-08-29,33.949733224058406,TSA_R,cntl,vhds
2039-08-31,33.80820189907632,TSA_R,cntl,vhds
2039-09-01,33.62096552323502,TSA_R,cntl,vhds
2039-09-02,33.30083715557408,TSA_R,cntl,vhds
2039-09-09,33.241177037751314,TSA_R,cntl,vhds
2039-09-11,33.72166082892128,TSA_R,cntl,vhds
2039-09-12,33.11811739351384,TSA_R,cntl,vhds
2039-09-14,33.04496933970678,TSA_R,cntl,vhds
2039-09-15,33.26222935861044,TSA_R,cntl,vhds
2039-09-17,35.52713623555592,TSA_R,cntl,vhds
2039-09-18,35.82208129907966,TSA_R,cntl,vhds
2039-09-19,34.28941482801682,TSA_R,cntl,vhds
2035-06-26,28.736826,TSA,cntl,hns
2035-06-27,28.508978,TSA,cntl,hns
2035-06-28,28.020002,TSA,cntl,hns
2035-07-01,28.148006,TSA,cntl,hns
2035-07-02,28.075436,TSA,cntl,hns
2035-07-03,28.143646,TSA,cntl,hns
2035-07-06,28.23765,TSA,cntl,hns
2035-07-07,28.139977,TSA,cntl,hns
2035-07-08,28.105358,TSA,cntl,hns
2035-07-13,28.299011,TSA,cntl,hns
2035-07-15,28.388622,TSA,cntl,hns
2035-07-16,28.312046,TSA,cntl,hns
2035-07-17,28.655355,TSA,cntl,hns
2035-07-18,28.27694,TSA,cntl,hns
2035-08-14,28.241976,TSA,cntl,hns
2035-08-15,28.273417,TSA,cntl,hns
2035-08-16,28.09497,TSA,cntl,hns
2036-06-07,28.3146,TSA,cntl,hns
2036-06-27,28.04894,TSA,cntl,hns
2036-06-28,28.100065,TSA,cntl,hns
2036-08-20,28.052336,TSA,cntl,hns
2036-08-22,29.01336,TSA,cntl,hns
2036-08-23,28.979584,TSA,cntl,hns
2036-08-24,28.325438,TSA,cntl,hns
2036-08-25,28.52822,TSA,cntl,hns
2036-08-26,28.166378,TSA,cntl,hns
2036-08-29,28.074528,TSA,cntl,hns
2036-08-30,28.128044,TSA,cntl,hns
2037-07-03,28.112143,TSA,cntl,hns
2037-07-23,28.0299,TSA,cntl,hns
2037-07-24,28.180988,TSA,cntl,hns
2037-07-25,28.261492,TSA,cntl,hns
2037-07-26,28.801905,TSA,cntl,hns
2037-07-27,29.007608,TSA,cntl,hns
2037-07-28,28.700766,TSA,cntl,hns
2037-07-29,28.69047,TSA,cntl,hns
2037-09-02,28.306923,TSA,cntl,hns
2037-09-03,28.304485,TSA,cntl,hns
2038-07-04,28.33329,TSA,cntl,hns
2038-07-28,28.197721,TSA,cntl,hns
2038-07-30,28.097588,TSA,cntl,hns
2038-07-31,28.647858,TSA,cntl,hns
2038-08-01,28.513054,TSA,cntl,hns
2038-08-02,28.20164,TSA,cntl,hns
2038-08-03,28.012125,TSA,cntl,hns
2038-08-05,28.049446,TSA,cntl,hns
2038-08-06,28.284761,TSA,cntl,hns
2038-08-15,28.00121,TSA,cntl,hns
2038-08-16,29.432837,TSA,cntl,hns
2038-08-17,29.355099,TSA,cntl,hns
2038-08-18,29.093103,TSA,cntl,hns
2038-08-19,28.22546,TSA,cntl,hns
2038-08-20,28.278042,TSA,cntl,hns
2038-08-21,28.781923,TSA,cntl,hns
2038-08-22,28.627588,TSA,cntl,hns
2038-08-23,28.543367,TSA,cntl,hns
2038-08-24,29.058523,TSA,cntl,hns
2038-08-25,28.543285,TSA,cntl,hns
2038-08-31,28.030525,TSA,cntl,hns
2039-06-03,28.396173,TSA,cntl,hns
2039-06-18,28.040401,TSA,cntl,hns
2039-06-27,28.084461,TSA,cntl,hns
2039-07-05,28.214935,TSA,cntl,hns
2039-07-06,28.595818,TSA,cntl,hns
2039-07-07,28.631977,TSA,cntl,hns
2039-07-08,28.153316,TSA,cntl,hns
2039-07-09,28.655495,TSA,cntl,hns
2039-07-10,28.42312,TSA,cntl,hns
2039-07-12,28.243254,TSA,cntl,hns
2039-07-13,28.514252,TSA,cntl,hns
2039-07-14,28.588932,TSA,cntl,hns
2039-07-15,28.449976,TSA,cntl,hns
2039-07-16,28.43824,TSA,cntl,hns
2039-07-17,28.225773,TSA,cntl,hns
2039-09-02,28.577797,TSA,cntl,hns
2039-09-05,28.026403,TSA,cntl,hns
2039-09-17,28.509491,TSA,cntl,hns
2039-09-18,28.270119,TSA,cntl,hns
2035-05-31,28.05916066716553,TSA_U,cntl,hns
2035-06-17,28.15027976253496,TSA_U,cntl,hns
2035-06-18,28.31763245223385,TSA_U,cntl,hns
2035-06-19,28.38013699757831,TSA_U,cntl,hns
2035-06-20,28.327299244489215,TSA_U,cntl,hns
2035-06-21,28.01861091887962,TSA_U,cntl,hns
2035-06-25,28.73369157546718,TSA_U,cntl,hns
2035-06-26,29.40334390421373,TSA_U,cntl,hns
2035-06-27,29.194595600249095,TSA_U,cntl,hns
2035-06-28,28.669369586684088,TSA_U,cntl,hns
2035-06-29,28.5548753337414,TSA_U,cntl,hns
2035-06-30,28.470575796682787,TSA_U,cntl,hns
2035-07-01,28.68857650845007,TSA_U,cntl,hns
2035-07-02,28.676663602078264,TSA_U,cntl,hns
2035-07-03,29.00123834437473,TSA_U,cntl,hns
2035-07-04,28.89380162661834,TSA_U,cntl,hns
2035-07-05,28.84715793533219,TSA_U,cntl,hns
2035-07-06,29.07082384564768,TSA_U,cntl,hns
2035-07-07,28.90282021414004,TSA_U,cntl,hns
2035-07-08,28.94171872351317,TSA_U,cntl,hns
2035-07-09,28.87116928363189,TSA_U,cntl,hns
2035-07-10,28.48396478883654,TSA_U,cntl,hns
2035-07-11,28.010369008052333,TSA_U,cntl,hns
2035-07-12,28.5858240124331,TSA_U,cntl,hns
2035-07-13,29.10697149881895,TSA_U,cntl,hns
2035-07-14,28.808712352840427,TSA_U,cntl,hns
2035-07-15,29.13318119786337,TSA_U,cntl,hns
2035-07-16,28.954792778260543,TSA_U,cntl,hns
2035-07-17,29.33819946295491,TSA_U,cntl,hns
2035-07-18,29.016331320169737,TSA_U,cntl,hns
2035-07-25,28.000296584387076,TSA_U,cntl,hns
2035-07-27,28.03603436339615,TSA_U,cntl,hns
2035-07-31,28.024584414301003,TSA_U,cntl,hns
2035-08-02,28.002353415607303,TSA_U,cntl,hns
2035-08-03,28.569102747621887,TSA_U,cntl,hns
2035-08-04,28.52050551597996,TSA_U,cntl,hns
2035-08-05,28.663132967523826,TSA_U,cntl,hns
2035-08-06,28.24425779754832,TSA_U,cntl,hns
2035-08-07,28.159188942341142,TSA_U,cntl,hns
2035-08-08,28.096853511858612,TSA_U,cntl,hns
2035-08-11,28.30250413471286,TSA_U,cntl,hns
2035-08-12,28.64162399026749,TSA_U,cntl,hns
2035-08-13,28.91406844818416,TSA_U,cntl,hns
2035-08-14,29.190775265603257,TSA_U,cntl,hns
2035-08-15,29.272751623993656,TSA_U,cntl,hns
2035-08-16,29.146568435731744,TSA_U,cntl,hns
2035-08-17,28.7241475019705,TSA_U,cntl,hns
2035-10-01,28.1989446980647,TSA_U,cntl,hns
2036-06-05,28.566467184876394,TSA_U,cntl,hns
2036-06-06,28.323048481204065,TSA_U,cntl,hns
2036-06-07,29.175910856314346,TSA_U,cntl,hns
2036-06-08,28.337549273662727,TSA_U,cntl,hns
2036-06-16,28.050497978924945,TSA_U,cntl,hns
2036-06-18,28.25217276247324,TSA_U,cntl,hns
2036-06-22,28.23642000182554,TSA_U,cntl,hns
2036-06-23,28.15283497444527,TSA_U,cntl,hns
2036-06-24,28.22307642356521,TSA_U,cntl,hns
2036-06-27,28.65638482648941,TSA_U,cntl,hns
2036-06-28,28.69746851450637,TSA_U,cntl,hns
2036-06-30,28.054408650915377,TSA_U,cntl,hns
2036-07-01,28.15574197898662,TSA_U,cntl,hns
2036-07-02,28.04916239500364,TSA_U,cntl,hns
2036-07-03,28.197712457499303,TSA_U,cntl,hns
2036-07-04,28.28418208591599,TSA_U,cntl,hns
2036-08-11,28.066355085641025,TSA_U,cntl,hns
2036-08-12,28.673509973490567,TSA_U,cntl,hns
2036-08-13,28.704207311401696,TSA_U,cntl,hns
2036-08-17,28.09501996958984,TSA_U,cntl,hns
2036-08-18,28.529153999953024,TSA_U,cntl,hns
2036-08-19,28.945033581589605,TSA_U,cntl,hns
2036-08-20,29.247405599298567,TSA_U,cntl,hns
2036-08-21,29.08958903200451,TSA_U,cntl,hns
2036-08-22,29.833818031332065,TSA_U,cntl,hns
2036-08-23,29.8502729648854,TSA_U,cntl,hns
2036-08-24,29.37943365682125,TSA_U,cntl,hns
2036-08-25,29.1959121940001,TSA_U,cntl,hns
2036-08-26,28.82952364998697,TSA_U,cntl,hns
2036-08-27,28.43249756980041,TSA_U,cntl,hns
2036-08-28,28.335599778454387,TSA_U,cntl,hns
2036-08-29,28.65117794087655,TSA_U,cntl,hns
2036-08-30,28.799488844844472,TSA_U,cntl,hns
2036-08-31,28.836408306269856,TSA_U,cntl,hns
2036-09-01,28.64150457711776,TSA_U,cntl,hns
2036-09-02,28.37425209034961,TSA_U,cntl,hns
2036-09-03,28.20718274661451,TSA_U,cntl,hns
2036-09-04,28.24069757958086,TSA_U,cntl,hns
2036-09-05,28.20920538318241,TSA_U,cntl,hns
2036-09-06,28.87186017436247,TSA_U,cntl,hns
2036-09-07,28.47066291686535,TSA_U,cntl,hns
2037-06-24,28.17383305622253,TSA_U,cntl,hns
2037-06-26,28.37256840297679,TSA_U,cntl,hns
2037-06-27,28.472474776064047,TSA_U,cntl,hns
2037-06-28,28.05175059202288,TSA_U,cntl,hns
2037-06-29,28.1695669511408,TSA_U,cntl,hns
2037-06-30,28.218726604591787,TSA_U,cntl,hns
2037-07-01,28.343711560785877,TSA_U,cntl,hns
2037-07-02,28.06926634294629,TSA_U,cntl,hns
2037-07-03,28.847227375636542,TSA_U,cntl,hns
2037-07-04,28.726000015179142,TSA_U,cntl,hns
2037-07-05,28.45077098737172,TSA_U,cntl,hns
2037-07-06,28.225145543509356,TSA_U,cntl,hns
2037-07-07,28.51619287146038,TSA_U,cntl,hns
2037-07-08,28.49078609777462,TSA_U,cntl,hns
2037-07-09,28.452206874340774,TSA_U,cntl,hns
2037-07-10,28.317149953921493,TSA_U,cntl,hns
2037-07-11,28.10939149910096,TSA_U,cntl,hns
2037-07-16,28.850133862958938,TSA_U,cntl,hns
2037-07-17,28.632986970149425,TSA_U,cntl,hns
2037-07-18,28.369268591971817,TSA_U,cntl,hns
2037-07-19,28.449150395471147,TSA_U,cntl,hns
2037-07-20,28.70754928210772,TSA_U,cntl,hns
2037-07-21,28.698739683182534,TSA_U,cntl,hns
2037-07-22,28.74051765779684,TSA_U,cntl,hns
2037-07-23,29.07463302827812,TSA_U,cntl,hns
2037-07-24,29.16279251144917,TSA_U,cntl,hns
2037-07-25,29.16689422876594,TSA_U,cntl,hns
2037-07-26,29.66853635476661,TSA_U,cntl,hns
2037-07-27,29.890785451325875,TSA_U,cntl,hns
2037-07-28,29.599804486392397,TSA_U,cntl,hns
2037-07-29,29.70210934696643,TSA_U,cntl,hns
2037-07-30,29.184039042233344,TSA_U,cntl,hns
2037-07-31,28.107931003813725,TSA_U,cntl,hns
2037-08-01,28.76434744654028,TSA_U,cntl,hns
2037-08-02,28.80681853422772,TSA_U,cntl,hns
2037-08-03,28.743373593534816,TSA_U,cntl,hns
2037-08-04,28.68401506640586,TSA_U,cntl,hns
2037-08-05,28.66308780979622,TSA_U,cntl,hns
2037-08-06,28.44296575887184,TSA_U,cntl,hns
2037-08-07,28.07553469209,TSA_U,cntl,hns
2037-08-08,28.19982300457353,TSA_U,cntl,hns
2037-08-17,28.1088384111252,TSA_U,cntl,hns
2037-08-18,28.33066376163224,TSA_U,cntl,hns
2037-08-19,28.162976734472554,TSA_U,cntl,hns
2037-08-20,28.01601399930864,TSA_U,cntl,hns
2037-08-22,28.13752069336581,TSA_U,cntl,hns
2037-08-23,28.17209503441679,TSA_U,cntl,hns
2037-08-30,28.06429878937128,TSA_U,cntl,hns
2037-08-31,28.827226126721616,TSA_U,cntl,hns
2037-09-01,28.602925037806507,TSA_U,cntl,hns
2037-09-02,29.13019639897115,TSA_U,cntl,hns
2037-09-03,29.14580384981582,TSA_U,cntl,hns
2037-09-04,28.62471795766068,TSA_U,cntl,hns
2037-09-05,28.80218425091649,TSA_U,cntl,hns
2038-05-30,28.180022728666756,TSA_U,cntl,hns
2038-05-31,28.33494295768628,TSA_U,cntl,hns
2038-06-01,28.70078881316489,TSA_U,cntl,hns
2038-06-02,28.873224379703267,TSA_U,cntl,hns
2038-06-04,28.198678661316297,TSA_U,cntl,hns
2038-06-16,28.208657461823435,TSA_U,cntl,hns
2038-06-17,28.337129032023466,TSA_U,cntl,hns
2038-06-18,28.297484919180757,TSA_U,cntl,hns
2038-06-19,28.164797039606032,TSA_U,cntl,hns
2038-06-20,28.44751031200597,TSA_U,cntl,hns
2038-06-24,28.258909914820585,TSA_U,cntl,hns
2038-07-03,28.611500306858023,TSA_U,cntl,hns
2038-07-04,29.104594456721383,TSA_U,cntl,hns
