time,TSA,TSA_U,TSA_R
2035-09-09 00:00:00,28.107458,28.576676292953817,28.011372224121978
2035-09-09 01:00:00,29.229496,30.057152720865613,29.065955746439766
2035-09-09 02:00:00,30.334469,31.450597870633526,30.12318959604484
2035-09-09 03:00:00,31.171614,32.53823606151376,30.911658565886306
2035-09-09 04:00:00,31.78721,33.33958837754186,31.490566716412207
2035-09-09 05:00:00,32.020523,33.58128738853889,31.725820337515337
2035-09-09 06:00:00,32.00968,33.58068538913997,31.706900980463132
2035-09-09 07:00:00,31.795567,33.47543849746615,31.459383605933628
2035-09-09 08:00:00,31.225407,32.940349542384986,30.86814431761978
2035-09-09 09:00:00,30.346174,32.077874806595545,29.966338152973375
2035-09-09 10:00:00,29.197723,30.867495044934323,28.807999298149973
2035-09-09 11:00:00,27.96776,29.551581159724257,27.57093356905289
2035-09-09 12:00:00,27.519405,28.85850674270024,27.177043584293276
2035-09-09 13:00:00,27.225565,28.45846604805089,26.903752205279897
2035-09-09 14:00:00,26.9925,28.1690113955383,26.677751844713214
2035-09-09 15:00:00,26.81534,27.95421897954698,26.50543116921976
2035-09-09 16:00:00,26.613945,27.761558555940564,26.29790911800276
2035-09-09 17:00:00,26.420155,27.5715193426315,26.1002975160183
2035-09-09 18:00:00,26.265387,27.391324916618977,25.949756175279003
2035-09-09 19:00:00,26.233805,27.261830014408627,25.944243547195818
2035-09-09 20:00:00,26.089025,27.04427066121484,25.816567889245427
2035-09-09 21:00:00,25.938839,26.827821984691074,25.68018212629675
2035-09-09 22:00:00,25.813025,26.50131524126267,25.60378773955324
2035-09-09 23:00:00,26.190836,26.274199492242555,26.15778070003318
2035-09-10 00:00:00,26.582348,26.535605937182666,26.60105808729977
2035-09-10 01:00:00,26.65365,26.810472229315813,26.63146998042898
2035-09-10 02:00:00,27.311625,28.147374308566214,27.131497107296727
2035-09-10 03:00:00,27.804329,28.79708173639104,27.591026611234216
2035-09-10 04:00:00,27.701628,29.108234351486217,27.392267475975355
2035-09-10 05:00:00,26.896763,28.40362977106911,26.559493288880116
2035-09-10 06:00:00,25.944502,26.725856396692272,25.766086815456305
2035-09-10 07:00:00,25.707344,26.532265218195576,25.511622037034535
2035-09-10 08:00:00,25.933094,26.802160250664603,25.72804520586966
2035-09-10 09:00:00,25.3323,26.13790861228963,25.140941910178125
2035-09-10 10:00:00,25.046457,25.87703978878225,24.8384799816164
2035-09-10 11:00:00,24.855358,25.710670512663544,24.62081388065688
2035-09-10 12:00:00,24.95765,25.6999202939131,24.74698312107524
2035-09-10 13:00:00,24.918428,25.607558320867863,24.72350650902821
2035-09-10 14:00:00,24.793257,25.452544758709195,24.601677784455585
2035-09-10 15:00:00,24.587708,25.287319666831458,24.37962617374407
2035-09-10 16:00:00,24.426697,25.108751489548887,24.218277088748238
2035-09-10 17:00:00,24.321024,24.964609462882983,24.118201958124374
2035-09-10 18:00:00,24.227226,24.832806416999485,24.028838695825716
2035-09-10 19:00:00,24.13892,24.71671072083124,23.94402914447239
2035-09-10 20:00:00,24.035143,24.605318109773165,23.841056223430623
2035-09-10 21:00:00,23.95097,24.493778080659805,23.762966667931902
2035-09-10 22:00:00,23.902905,24.408102841414916,23.723145208705954
2035-09-10 23:00:00,24.636347,24.832576941434734,24.5585273977979
2035-09-11 00:00:00,25.958662,26.33822436517462,25.875178977901285
2035-09-11 01:00:00,27.323555,27.812859040108627,27.239664077041276
2035-09-11 02:00:00,29.075247,29.71674333678105,28.9726697793587
2035-09-11 03:00:00,30.486837,31.54650215052235,30.297891090178627
2035-09-11 04:00:00,31.48529,32.86209116574961,31.229646464881792
2035-09-11 05:00:00,32.038746,33.685863349142906,31.72210594592891
2035-09-11 06:00:00,32.025993,33.73294004017269,31.69045330686744
2035-09-11 07:00:00,31.340437,33.221242163714,30.951620264942264
2035-09-11 08:00:00,30.194576,31.75817618363759,29.867846754759164
2035-09-11 09:00:00,29.291975,30.81438631071384,28.95169946215701
2035-09-11 10:00:00,28.515442,29.99709050394764,28.16219413554078
2035-09-11 11:00:00,27.393682,28.94723317907395,26.99138884648299
