time,TSA,TSA_U,TSA_R
2034-12-28 22:00:00,12.089681,12.26843418062038,12.029884657548637
2034-12-28 23:00:00,11.619049,11.851095587596797,11.547204563421953
2034-12-29 00:00:00,11.380471,11.670914920611498,11.300073853555249
2034-12-29 01:00:00,11.62414,11.985145712173425,11.537580497541262
2034-12-29 02:00:00,12.6643095,13.120594410921719,12.566700589182384
2034-12-29 03:00:00,13.672038,14.194923916758462,13.56701436525229
2034-12-29 04:00:00,14.473932,15.12421453959329,14.344464538079565
2034-12-29 05:00:00,15.168523,15.876791309642442,15.023802038516715
2034-12-29 06:00:00,15.549155,16.32715076652097,15.385376655145388
2034-12-29 07:00:00,15.434353,16.234922050475358,15.258802806707184
2034-12-29 08:00:00,14.5930805,15.333952058778333,14.422249188467633
2034-12-29 09:00:00,13.5278015,14.208389726053259,13.361017916990136
2034-12-29 10:00:00,12.305184,12.919925285022847,12.143885769389422
2034-12-29 11:00:00,11.474148,11.902948539778427,11.352932964541697
2034-12-29 12:00:00,10.830853,11.096659304990967,10.748694417371079
2034-12-29 13:00:00,10.337333,10.460913745608522,10.288861869026869
2034-12-29 14:00:00,10.012387,10.061928411839048,9.978091128142793
2034-12-29 15:00:00,9.602067,9.597003921348547,9.572861717615005
2034-12-29 16:00:00,9.290741,9.254081009042693,9.267261242158614
2034-12-29 17:00:00,8.971713,8.90338523557447,8.957898502648556
2034-12-29 18:00:00,8.683567,8.58583292146918,8.676229694244707
2034-12-29 19:00:00,8.3553705,8.280943928497331,8.34594799188668
2034-12-29 20:00:00,8.032125,8.017418708728437,8.008599660678684
2034-12-29 21:00:00,7.7464,7.728411365571138,7.723576365087406
2034-12-29 22:00:00,7.468208,7.432370266606566,7.453337549730902
2034-12-29 23:00:00,7.054265,7.072622893923253,7.025615769972928
2034-12-30 00:00:00,7.021408,7.115243909763837,6.977973018259198
2034-12-30 01:00:00,7.7608185,7.947346594133383,7.708324881417661
2034-12-30 02:00:00,9.300318,9.632157379802756,9.227336130382085
2034-12-30 03:00:00,10.762274,11.19534867164632,10.675288604141278
2034-12-30 04:00:00,11.9197645,12.437050221629857,11.819545972066365
2034-12-30 05:00:00,12.73587,13.313481313544022,12.624237196424644
2034-12-30 06:00:00,13.253032,13.86042012293048,13.13278600581533
2034-12-30 07:00:00,13.110964,13.728542913468626,12.981064751183357
2034-12-30 08:00:00,12.052185,12.659161090952953,11.911954355857953
2034-12-30 09:00:00,10.685439,11.259486109927188,10.535953485872241
2034-12-30 10:00:00,8.874472,9.527138667068634,8.682236394138757
2034-12-30 11:00:00,7.8343396,8.20905523326598,7.703949032918328
2034-12-30 12:00:00,7.0566745,7.205865899749819,6.978626730839695
2034-12-30 13:00:00,6.3012877,6.313301874521585,6.253685490967189
2034-12-30 14:00:00,5.528265,5.456484799501794,5.4985066759565235
2034-12-30 15:00:00,4.7802415,4.662641120338464,4.759581967772265
2034-12-30 16:00:00,4.0633826,3.9231681290867546,4.0481441050636295
2034-12-30 17:00:00,3.3651419,3.225084599517132,3.3497219904024025
2034-12-30 18:00:00,2.668411,2.5578107934867496,2.645487073650433
2034-12-30 19:00:00,2.0656316,1.967462681595136,2.039969608138347
2034-12-30 20:00:00,1.6469383,1.5519372194362262,1.619240185731419
2034-12-30 21:00:00,1.3004339,1.2190042750732628,1.2704632989861224
2034-12-30 22:00:00,0.9709288,0.9078414227826999,0.9373618866316671
2034-12-30 23:00:00,0.644633,0.6117538062936565,0.6032298054700171
2034-12-31 00:00:00,1.1950648,1.0191923403947871,1.2052552402055676
2034-12-31 01:00:00,2.4379737,2.4698252632948394,2.4161528224377355
2034-12-31 02:00:00,4.4163074,4.6791252609075995,4.353730888167021
2034-12-31 03:00:00,6.220808,6.672691596306186,6.125020042318554
2034-12-31 04:00:00,7.722211,8.305384688503645,7.603258177023665
2034-12-31 05:00:00,8.913117,9.576920818486586,8.77868959858234
2034-12-31 06:00:00,9.786192,10.495964554748458,9.63966065760467
2034-12-31 07:00:00,10.042754,10.786574481802319,9.880586711156557
2034-12-31 08:00:00,9.23377,9.941345643561924,9.066642515308768
2034-12-31 09:00:00,8.056106,8.71175313200681,7.882995756892214
2034-12-31 10:00:00,6.198336,7.071841780164702,5.941354818420772
2034-12-31 11:00:00,5.315577,5.772050056463918,5.1529133947353785
2034-12-31 12:00:00,4.7513294,4.898885373151716,4.661999856267157
2034-12-31 13:00:00,4.252084,4.196751481932129,4.210973850343706
2034-12-31 14:00:00,3.6242452,3.4898734536442664,3.602965076545648
2034-12-31 15:00:00,2.9750001,2.8183303341165726,2.960151408671352
2034-12-31 16:00:00,2.3383067,2.209871982100556,2.317161126675983
2034-12-31 17:00:00,1.7087061,1.6303906412214002,1.6767492918616898
2034-12-31 18:00:00,1.0760016,1.0669515896956752,1.0283858030059854
2034-12-31 19:00:00,0.5458397,0.5652756393427751,0.4903204832230541
2034-12-31 20:00:00,0.274086,0.25177240347453606,0.22691029945201605
2034-12-31 21:00:00,0.07323548,0.009577401783462072,0.034839944037434026
2034-12-31 22:00:00,-0.10410045,-0.21161838154539525,-0.13282579983774226
2034-12-31 23:00:00,-0.273025,-0.41412070405570695,-0.29465189309793616
2035-01-01 00:00:00,0.6134565,0.16265865382193842,0.6858143177047101
2035-01-01 01:00:00,2.1106496,2.0263581029852267,2.115871134955312
2035-01-01 02:00:00,4.223226,4.297502345657829,4.206690815222457
2035-01-01 03:00:00,6.3242383,6.670040652191506,6.256249468514834
2035-01-01 04:00:00,8.060545,8.562149356665813,7.964820749032418
2035-01-01 05:00:00,9.403692,9.999864799915677,9.289962195206796
2035-01-01 06:00:00,10.372548,11.025608049493426,10.244297809226168
2035-01-01 07:00:00,10.734013,11.418227597501431,10.5907704701816
2035-01-01 08:00:00,9.991723,10.642029045383119,9.84222129507398
2035-01-01 09:00:00,8.798586,9.413681045609879,8.637347870575212
2035-01-01 10:00:00,6.6511493,7.6140298077144655,6.367264470885695
2035-01-01 11:00:00,5.7299886,6.183226537940565,5.565536704955767
2035-01-01 12:00:00,5.16137,5.210811034040737,5.092311645733258
2035-01-01 13:00:00,4.6616406,4.461711796933007,4.650953837543209
2035-01-01 14:00:00,4.084439,3.7761739992848553,4.0985570803368985
2035-01-01 15:00:00,3.51081,3.156805470912402,3.535009534978559
2035-01-01 16:00:00,2.9621592,2.6094868536398614,2.9860921250281365
2035-01-01 17:00:00,2.4408286,2.102783421745046,2.4615894894345947
2035-01-01 18:00:00,1.9388336,1.6397073589260613,1.9508278496144187
2035-01-01 19:00:00,1.5100167,1.220508166438723,1.5191968834173522
2035-01-01 20:00:00,1.2962794,0.9405970851172497,1.3200294509150226
2035-01-01 21:00:00,1.1756753,0.7448021753499635,1.2163794784656299
2035-01-01 22:00:00,1.0849719,0.5785490376104684,1.1428910652877509
2035-01-01 23:00:00,1.0166442,0.4387690290811642,1.090971462616404
2035-01-02 00:00:00,2.2638075,1.1478880902653106,2.4937056361366667
2035-01-02 01:00:00,4.192866,3.508219655309514,4.3463604274867365
2035-01-02 02:00:00,6.5141773,6.201842125403335,6.598122161092795
2035-01-02 03:00:00,8.81184,8.926801461879013,8.809023271788135
2035-01-02 04:00:00,10.716421,11.103419151862601,10.658719943875777
2035-01-02 05:00:00,12.154684,12.697678355300528,12.0646248146103
2035-01-02 06:00:00,13.146357,13.765834562100128,13.037522533463237
2035-01-02 07:00:00,13.655094,14.35507481520197,13.51975465007266
2035-01-02 08:00:00,13.33561,14.053382001017987,13.180350944351742
2035-01-02 09:00:00,12.246805,12.935661057076542,12.07244843724794
2035-01-02 10:00:00,9.676388,10.934197246676415,9.315287058645154
2035-01-02 11:00:00,8.458043,9.203115497344385,8.209555819725605
2035-01-02 12:00:00,7.807663,8.031965376727987,7.680668709590085
2035-01-02 13:00:00,7.395469,7.208042092535775,7.363606182685864
2035-01-02 14:00:00,7.0174603,6.543712664124628,7.052304235131155
2035-01-02 15:00:00,6.6771097,6.009236511859845,6.756811266692512
2035-01-02 16:00:00,6.372437,5.5462374449496,6.48979484250824
2035-01-02 17:00:00,6.1013293,5.138453748451743,6.251754232083171
2035-01-02 18:00:00,5.8630023,4.788653182972029,6.040820402375181
2035-01-02 19:00:00,5.6289716,4.473451381704402,5.823614592943701
2035-01-02 20:00:00,5.5687194,4.283064370564357,5.79160851747521
2035-01-02 21:00:00,5.663463,4.248943341094503,5.9185084966309525
2035-01-02 22:00:00,5.818868,4.311010689269854,6.099365734108278
2035-01-02 23:00:00,6.0004597,4.440415954752801,6.295326221075733
2035-01-03 00:00:00,7.571941,5.493056614411308,8.030506623757843
2035-01-03 01:00:00,9.938792,8.710992738265844,10.231035345347534
2035-01-03 02:00:00,12.40774,11.955467743931392,12.536178832746822
2035-01-03 03:00:00,14.6860695,14.842787424409012,14.685942044916683
2035-01-03 04:00:00,16.584414,17.20503488969533,16.484822665641904
2035-01-03 05:00:00,17.935781,18.69576656765559,17.808589604503442
2035-01-03 06:00:00,18.753393,19.56921679162843,18.614140882622404
2035-01-03 07:00:00,19.031898,19.90830340573455,18.872545770606887
2035-01-03 08:00:00,18.730469,19.57768151248111,18.56444408261649
2035-01-03 09:00:00,18.004725,18.843605718596976,17.819037503737622
2035-01-03 10:00:00,16.13413,17.329360510490574,15.81834922270537
2035-01-03 11:00:00,15.296426,15.938420956069216,15.102230431955276
2035-01-03 12:00:00,14.713864,14.890584400344745,14.62491941289552
2035-01-03 13:00:00,14.386408,14.128975853283281,14.385064116886406
2035-01-03 14:00:00,13.940954,13.567684118160628,13.952801075073355
2035-01-03 15:00:00,13.503737,13.113485656989026,13.514097241238465
2035-01-03 16:00:00,13.1844015,12.717751141864825,13.2109625631977
2035-01-03 17:00:00,12.908645,12.393118147891538,12.949670797613885
2035-01-03 18:00:00,12.636306,12.076193947173328,12.693742615968597
2035-01-03 19:00:00,12.405751,11.776259045494218,12.482538162461642
2035-01-03 20:00:00,12.1821995,11.495170507356923,12.270117596229058
2035-01-03 21:00:00,12.008109,11.27263379499978,12.104593419161064
2035-01-03 22:00:00,11.879643,11.09382628438088,11.985034934477754
2035-01-03 23:00:00,11.784932,10.947920774415376,11.899190562743968
2035-01-04 00:00:00,12.912305,11.641700925250275,13.179563772162677
2035-01-04 01:00:00,15.029022,14.364294095134039,15.202415646430337
2035-01-04 02:00:00,16.984991,17.055156450374394,17.007273733396325
2035-01-04 03:00:00,18.68707,19.26852446881847,18.606348520947336
2035-01-04 04:00:00,20.004946,20.920144540542665,19.860584890383258
2035-01-04 05:00:00,20.8715,21.953207608784183,20.69726242853399
2035-01-04 06:00:00,21.378817,22.53856422784809,21.186594179934144
2035-01-04 07:00:00,21.52852,22.73949349789943,21.318136000395832
2035-01-04 08:00:00,21.178217,22.410252118234546,20.948356776891018
2035-01-04 09:00:00,20.246033,21.445039521837494,19.996573778351557
2035-01-04 10:00:00,18.068659,19.80493719247508,17.610421188859046
2035-01-04 11:00:00,17.118433,18.511029713952308,16.725370722904536
2035-01-04 12:00:00,16.566984,17.52554111887378,16.272302530524733
2035-01-04 13:00:00,16.29176,16.793193933550818,16.112240589506207
2035-01-04 14:00:00,15.999309,16.184471915506347,15.89888999455922
2035-01-04 15:00:00,15.528422,15.61207550846033,15.433889213415545
2035-01-04 16:00:00,15.093339,15.09395651674738,15.0062479708647
2035-01-04 17:00:00,14.708348,14.612017967000872,14.63961797901355
2035-01-04 18:00:00,14.3536215,14.163711802377358,14.308853905074676
2035-01-04 19:00:00,14.029293,13.746327606554427,14.010562905354274
2035-01-04 20:00:00,13.749912,13.372747381799117,13.753645625311403
2035-01-04 21:00:00,13.506147,13.04466952112223,13.52842029862894
2035-01-04 22:00:00,13.276203,12.74922959103639,13.312611932112777
2035-01-04 23:00:00,13.061172,12.48487942984903,13.110432046443593
2035-01-05 00:00:00,14.0664425,13.074646819157605,14.264907327819722
2035-01-05 01:00:00,16.130442,15.679001514769531,16.25544737380242
2035-01-05 02:00:00,18.025164,18.155861454060453,18.03600419539186
2035-01-05 03:00:00,19.78466,20.295633229604224,19.729585653147705
2035-01-05 04:00:00,21.208673,22.009974167445783,21.105601424631715
2035-01-05 05:00:00,22.148836,23.102573069051232,22.02056886574193
2035-01-05 06:00:00,22.609062,23.635138530079402,22.46515592414922
2035-01-05 07:00:00,22.684437,23.741001457981397,22.526622935691517
2035-01-05 08:00:00,22.146935,23.206354504802157,21.968501597537216
2035-01-05 09:00:00,20.971163,22.062734622994398,20.75343316893129
2035-01-05 10:00:00,18.826283,20.219746731288335,18.482246065345073
2035-01-05 11:00:00,17.424244,18.647199880655233,17.069507447468617
2035-01-05 12:00:00,16.662819,17.526057027780467,16.373073666370352
2035-01-05 13:00:00,16.16293,16.70285663744863,15.948945851214972
2035-01-05 14:00:00,15.6128845,15.982039302281615,15.442430303454252
2035-01-05 15:00:00,14.957372,15.263183065929303,14.807894048967063
2035-01-05 16:00:00,14.273474,14.545537335208863,14.136184603979403
2035-01-05 17:00:00,13.593276,13.84101151152489,13.468076855007357
2035-01-05 18:00:00,12.91182,13.142775344605386,12.80059924509281
2035-01-05 19:00:00,12.283704,12.459825281218576,12.186234018668195
2035-01-05 20:00:00,11.881833,11.944794486401715,11.808633123156302
2035-01-05 21:00:00,11.560857,11.54184156222637,11.508016232610277
2035-01-05 22:00:00,11.266696,11.186581822027103,11.231993432323588
2035-01-05 23:00:00,10.9889,10.868553042651058,10.965339962024816
2035-01-06 00:00:00,11.646929,11.296023621938902,11.71435266534876
2035-01-06 01:00:00,13.103896,13.23383540149059,13.083130362606152
2035-01-06 02:00:00,15.063049,15.485405611489401,14.989380355371758
2035-01-06 03:00:00,16.912266,17.579032897047792,16.794522775363056
2035-01-06 04:00:00,18.42622,19.223271786341172,18.288148356242516
2035-01-06 05:00:00,19.527563,20.41311676422012,19.376522611056618
2035-01-06 06:00:00,20.218315,21.166189811057507,20.057345647389354
2035-01-06 07:00:00,20.428427,21.420443441964803,20.252782563959332
2035-01-06 08:00:00,19.760746,20.734996038572305,19.570830743343805
2035-01-06 09:00:00,18.600529,19.569315053241787,18.39068284913778
2035-01-06 10:00:00,16.653637,18.012484962929104,16.305392782015968
2035-01-06 11:00:00,15.68617,16.774700947884064,15.380555083213006
2035-01-06 12:00:00,15.080765,15.883879214602269,14.83469882638008
2035-01-06 13:00:00,14.656419,15.184251195686706,14.47118437470788
2035-01-06 14:00:00,14.296693,14.616953304817773,14.158714094999675
2035-01-06 15:00:00,13.97749,14.154872296509824,13.888551474360261
2035-01-06 16:00:00,13.689889,13.771066207565092,13.636714065485597
2035-01-06 17:00:00,13.439385,13.45539399674632,13.405968586939576
2035-01-06 18:00:00,13.1929035,13.175901354619503,13.170455782753034
2035-01-06 19:00:00,12.949351,12.92378611590438,12.930578903105156
2035-01-06 20:00:00,12.754116,12.740914873425265,12.73157770840102
2035-01-06 21:00:00,12.57419,12.609821199617222,12.543144929373373
2035-01-06 22:00:00,12.383054,12.4393760315111,12.34977711542923
2035-01-06 23:00:00,12.217086,12.288825859018056,12.180661875820837
2035-01-07 00:00:00,12.419747,12.490921019101117,12.3941724423187
2035-01-07 01:00:00,12.835551,13.077193190101829,12.779220983355497
2035-01-07 02:00:00,13.563364,13.875422659514935,13.498190087455395
2035-01-07 03:00:00,14.352383,14.721031772498234,14.280903530191466
2035-01-07 04:00:00,15.000025,15.375168891255084,14.932679536321523
2035-01-07 05:00:00,15.426947,15.846297981850785,15.349062706210526
2035-01-07 06:00:00,15.618471,16.092332162453328,15.523561265343565
2035-01-07 07:00:00,15.570321,16.10683789338455,15.453224060014533
2035-01-07 08:00:00,15.325351,15.850557629696933,15.205249298493815
2035-01-07 09:00:00,14.982115,15.51992475156328,14.853173902902256
2035-01-07 10:00:00,14.433091,15.016465678372954,14.282586768641018
2035-01-07 11:00:00,14.207367,14.639636425278633,14.09043739627711
2035-01-07 12:00:00,14.048421,14.377910323642201,13.954280196856283
2035-01-07 13:00:00,13.882037,14.15708850763542,13.799815214324944
2035-01-07 14:00:00,13.390819,13.734722126919651,13.29034360301424
2035-01-07 15:00:00,12.847966,13.172199239646607,12.749345086906766
2035-01-07 16:00:00,12.401215,12.63473795815211,12.32574423143067
2035-01-07 17:00:00,12.044898,12.196560825091423,11.990904123097016
2035-01-07 18:00:00,11.712618,11.821712768645035,11.66956655342433
2035-01-07 19:00:00,11.397719,11.470687993412978,11.36405142265941
2035-01-07 20:00:00,11.074937,11.118504576245199,11.048974788411522
2035-01-07 21:00:00,10.6751,10.711222898740585,10.650937492187913
2035-01-07 22:00:00,10.178894,10.22280774243229,10.148915614433873
2035-01-07 23:00:00,9.654918,9.696517744860687,9.62196449904189
2035-01-08 00:00:00,9.623261,9.6325116690421,9.60697641971576
2035-01-08 01:00:00,10.307758,10.438741217953813,10.273958945154309
2035-01-08 02:00:00,11.7459345,12.047843088223342,11.682298795929565
2035-01-08 03:00:00,13.381321,13.806170986128127,13.302990261903291
2035-01-08 04:00:00,14.810073,15.325666820221212,14.722144086062467
2035-01-08 05:00:00,15.848455,16.463328968704204,15.744765962195977
2035-01-08 06:00:00,16.482958,17.166204052769395,16.363580816194798
2035-01-08 07:00:00,16.646961,17.399900731107515,16.504509128517256
2035-01-08 08:00:00,16.099035,16.837783872015684,15.946026362007645
2035-01-08 09:00:00,15.110709,15.82007228269846,14.945128107091756
2035-01-08 10:00:00,13.517981,14.473663585054581,13.264082636230215
2035-01-08 11:00:00,12.8277445,13.447913094161974,12.64805629497452
2035-01-08 12:00:00,12.464993,12.768645293798091,12.358981282976426
2035-01-08 13:00:00,12.207376,12.269411700803634,12.15669884137108
2035-01-08 14:00:00,11.813193,11.772601917546764,11.78731851542206
2035-01-08 15:00:00,11.3495035,11.255186156190268,11.336202674643328
2035-01-08 16:00:00,10.880166,10.73475457683227,10.878706316434398
2035-01-08 17:00:00,10.420277,10.221650620569882,10.43185096898068
2035-01-08 18:00:00,9.973024,9.739909756074633,9.993012996953658
2035-01-08 19:00:00,9.544393,9.279746456997948,9.572526607387719
2035-01-08 20:00:00,9.221995,8.905536240750411,9.262566289031112
2035-01-08 21:00:00,8.975089,8.618640591709108,9.025876815826619
2035-01-08 22:00:00,8.736413,8.362528640806884,8.792285041294207
2035-01-08 23:00:00,8.501972,8.127919185759804,8.55883691848779
2035-01-09 00:00:00,8.913184,8.532838863300322,8.985874297571183
2035-01-09 01:00:00,9.76369,9.635084346248247,9.794985191697489
2035-01-09 02:00:00,11.259829,11.3371224976687,11.253319360541099
2035-01-09 03:00:00,12.987158,13.314558344996385,12.932646560329177
2035-01-09 04:00:00,14.592698,15.076665112385284,14.508111122431485
2035-01-09 05:00:00,15.882411,16.448651167124314,15.782504743933265
2035-01-09 06:00:00,16.801287,17.43601659583641,16.685255150283954
2035-01-09 07:00:00,17.1997,17.97294997688216,17.04861282880092
2035-01-09 08:00:00,16.790483,17.588034754135023,16.618119666635344
2035-01-09 09:00:00,16.084436,16.830705812731885,15.908256666191846
2035-01-09 10:00:00,15.276991,15.883984927149168,15.120795109438387
2035-01-09 11:00:00,14.685948,15.046999353496307,14.58196433395831
2035-01-09 12:00:00,14.271897,14.465820763130417,14.201841194406924
2035-01-09 13:00:00,13.967457,14.03988176845294,13.927332485171357
2035-01-09 14:00:00,13.650832,13.670477650665894,13.628116056438623
2035-01-09 15:00:00,13.24859,13.303405765036288,13.21835329440424
2035-01-09 16:00:00,12.903505,12.933993647003346,12.879264924581863
2035-01-09 17:00:00,12.59753,12.574134978117534,12.588741566177951
2035-01-09 18:00:00,12.0909815,12.132044855195977,12.059474675295258
2035-01-09 19:00:00,11.462857,11.582031143248821,11.40506349324906
2035-01-09 20:00:00,11.167491,11.19243152189322,11.126374876592498
2035-01-09 21:00:00,11.151958,11.007901377690493,11.152344050474198
2035-01-09 22:00:00,11.225683,10.895396800657654,11.269051722888774
2035-01-09 23:00:00,11.247882,10.813311852558776,11.315435528498558
2035-01-10 00:00:00,12.031997,11.38080172466563,12.172022420646071
2035-01-10 01:00:00,13.710346,13.487680676935046,13.777149872848279
2035-01-10 02:00:00,15.802343,15.96626900455736,15.79769560158981
2035-01-10 03:00:00,17.812218,18.404011932138193,17.723892121351767
2035-01-10 04:00:00,19.501354,20.410688167365095,19.356184978891
2035-01-10 05:00:00,20.78071,21.892581140876413,20.604771289859638
2035-01-10 06:00:00,21.660593,22.861986748058403,21.471730390374674
2035-01-10 07:00:00,22.069895,23.34087048674414,21.861170479580746
2035-01-10 08:00:00,21.74933,23.04169245913022,21.521119238976556
2035-01-10 09:00:00,20.861439,22.083475391050165,20.625766052999797
2035-01-10 10:00:00,18.901005,20.64796803218887,18.469352729124346
2035-01-10 11:00:00,17.921167,19.45196569560996,17.526547252717968
2035-01-10 12:00:00,17.268126,18.497326528986456,16.931078958297654
2035-01-10 13:00:00,16.819468,17.74058181980515,16.542666163174477
2035-01-10 14:00:00,16.462744,17.14133203026527,16.23841431845445
2035-01-10 15:00:00,16.130087,16.625402367108475,15.947148759485087
2035-01-10 16:00:00,15.813351,16.170916471948527,15.662303738338142
2035-01-10 17:00:00,15.526287,15.769993511032553,15.40393260943141
2035-01-10 18:00:00,15.26751,15.41548229722457,15.169826037853088
2035-01-10 19:00:00,15.029758,15.105687567899672,14.949419834859752
2035-01-10 20:00:00,14.8078575,14.814125536739285,14.744380018794365
2035-01-10 21:00:00,14.6,14.540712985773817,14.552246250945707
2035-01-10 22:00:00,14.405867,14.290018571534832,14.371896274774794
